datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-30 11:12:08.206899,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:08.469135,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:08.690334,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:08.895518,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:09.105707,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:09.310892,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:09.516076,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:09.717257,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:09.918438,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:10.120620,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:10.321801,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:10.522982,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:10.724162,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:10.925343,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:11.126524,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:11.327705,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:11.529887,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:11.730067,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:11.931248,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:12.132429,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:12.333610,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:12.540796,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:12.920137,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:13.023230,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:13.220407,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:13.421588,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:13.622769,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:13.823950,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:14.025131,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:14.227312,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:14.427492,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:14.628673,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:14.829854,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:15.034038,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:15.235219,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:15.449411,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:15.649591,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:15.851773,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:16.052954,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:16.254135,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:16.455316,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:16.656497,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:16.869688,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:17.073872,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:17.275053,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:17.477235,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:17.678416,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:17.879597,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:18.080777,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:18.312986,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:18.497152,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:18.715348,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:18.916529,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-30 11:12:19.175762,1023.0,2.5,0.0,12000.0,0.0,750.0
