datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-29 17:07:58.350170,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:58.501079,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:58.706955,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:58.909834,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:59.113711,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:59.315590,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:59.517469,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:59.722346,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:07:59.920227,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:00.121106,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:00.322985,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:00.524864,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:00.725743,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:00.927622,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:01.129501,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:01.330380,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:01.531260,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:01.736137,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:01.936017,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:02.136896,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:02.338775,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:02.540654,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:02.743532,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:02.943412,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:03.144291,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:03.351167,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:03.549048,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:03.749928,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:03.950807,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:04.151687,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:04.352566,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:04.553445,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:04.758322,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:04.955204,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:05.156084,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:05.356963,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:05.558842,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:05.759721,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:05.961600,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:06.162479,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:06.363359,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:06.565238,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:06.766117,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:06.966996,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:07.167876,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:07.368755,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:07.569635,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:07.771513,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:07.972393,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:08.173272,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:08.374152,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:08.575031,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:08.775910,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:08.979788,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:09.177669,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:09.378549,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:09.579428,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:09.780307,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:09.982186,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:10.182066,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:10.386943,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:10.583825,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:10.784704,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:10.985584,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:11.186463,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:11.387343,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:11.590221,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 17:08:12.189861,1023.0,2.5,0.0,12000.0,0.0,750.0
