datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-30 10:31:35.023778,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:35.166650,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:35.370466,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:35.572284,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:35.775102,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:35.975921,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:36.177739,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:36.379557,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:36.582374,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:36.787190,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:36.988009,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:37.188828,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:37.390646,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:37.591465,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:37.793284,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:37.994103,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:38.194922,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:38.397739,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:38.598558,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:38.808369,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:39.002195,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:39.212006,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:39.413824,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:39.615642,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:39.817460,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:40.019278,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:40.219098,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:40.420917,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:40.621736,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:40.824553,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:41.025372,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:41.226191,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:41.433005,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:41.633824,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:41.835642,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:42.036461,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:42.237280,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:42.439099,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:42.639918,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:42.842735,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:43.130476,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:43.270350,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:43.452186,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:43.653005,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:43.854823,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:31:44.055642,1023.0,0.0,0.0,0.0,0.0,0.0
