datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-29 15:56:27.424742,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:27.622703,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:27.832661,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:28.042619,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:28.251577,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:28.496528,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:28.709485,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:28.911445,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:29.112405,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:56:29.384350,1023.0,0.0,0.0,0.0,0.0,0.0
