datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-29 16:50:09.641811,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:09.868335,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:10.074900,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:10.272484,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:10.473062,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:10.673640,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:10.914134,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:11.114712,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:11.315290,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:11.516865,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:11.717443,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:11.918021,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:12.118599,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:12.319177,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:12.519755,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:12.720333,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:12.920911,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:13.121489,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:13.323064,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:13.523642,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:13.724220,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:13.929788,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:14.130366,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:14.330943,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:14.532519,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:14.733097,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:14.933675,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:15.134253,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:15.334831,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:15.535409,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:15.735987,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:15.936565,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:16.137142,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:16.337720,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:16.539296,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:16.739874,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:16.942448,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:17.143026,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:17.343604,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:17.544181,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:17.744759,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:17.945337,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:18.147911,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:18.348489,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:18.549067,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:18.749645,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:18.950223,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:19.150800,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:19.351378,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:19.551956,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:19.752534,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:19.954110,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:20.154688,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:20.355266,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:20.555844,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:20.756422,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:20.956999,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:21.157577,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:21.358155,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:21.558733,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:21.759311,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:21.959889,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:22.161465,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:22.362043,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:22.567610,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:22.772180,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 16:50:22.972757,1023.0,2.5,0.0,12000.0,0.0,750.0
