datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-29 15:40:28.185811,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:32.011576,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:32.247623,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:32.550684,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:33.151804,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:33.753925,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:34.355045,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:34.556085,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:34.753124,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:34.957165,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:35.151204,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:39.753124,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:39.828139,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:39.882150,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:39.935161,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:39.989171,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.043182,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.097193,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.155205,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.210216,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.264226,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.318237,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.372248,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.429259,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.485271,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.538281,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.591292,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.645303,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.701314,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.756325,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.813336,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.876349,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.933360,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 15:40:40.989371,1023.0,0.0,0.0,0.0,0.0,0.0
