datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-30 10:37:54.309385,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:54.462262,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:54.667098,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:54.869936,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:55.071774,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:55.272614,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:55.473453,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:55.675291,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:55.876130,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:56.078968,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:56.279807,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:56.481646,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:56.683484,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:56.884323,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:57.087161,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:57.288000,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:57.488839,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:57.690678,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:57.891517,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:58.093355,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:58.294194,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:58.496033,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:58.696872,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:58.898710,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:59.099550,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:59.300389,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:59.501228,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:59.703066,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:37:59.903906,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:00.104745,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:00.307582,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:00.509421,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:00.711259,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:00.912098,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:01.112938,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:01.316774,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:01.518613,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:01.731442,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:01.932282,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:02.133121,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:02.334959,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:02.535798,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:02.738636,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:02.940474,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:03.141314,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:03.344151,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:03.543991,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:03.745830,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:03.946669,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:04.147508,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:04.349346,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:04.550186,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:04.753023,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:04.953862,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:05.154702,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:05.356540,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:05.570369,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:05.765213,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:05.966052,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:06.167890,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:06.372726,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:06.573566,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:06.775404,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:06.978242,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:07.179081,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:07.380919,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:07.581758,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:07.783597,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:07.984436,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:08.185275,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:08.388113,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:08.588952,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:08.790790,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:08.991630,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:09.192469,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:09.394307,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:09.595146,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:09.797984,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:09.998823,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:10.199662,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:10.403499,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:10.604338,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:10.806177,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:11.008015,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:11.209854,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:11.411692,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:11.621524,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:11.825361,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:12.026200,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:12.227039,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:12.428878,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:12.629717,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:12.831555,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:13.033394,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:13.235232,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:13.436071,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:13.637910,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:13.839748,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:14.040587,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:14.242426,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:14.444264,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:14.645103,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:14.854935,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:15.096742,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:15.297581,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:15.512409,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:15.713248,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:15.916086,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:16.116925,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:16.317764,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:16.519602,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:16.720442,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:16.922280,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:17.123119,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:17.323958,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:17.529794,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:17.731632,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:17.934470,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:18.135309,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:18.336148,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:18.537986,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:18.738826,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:18.940664,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:19.141503,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:19.343342,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:19.567162,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:19.748018,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:19.949856,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:20.156690,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:20.357530,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:20.560367,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:20.762206,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:20.965043,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:21.165882,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:21.368720,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:21.590542,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:21.791382,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:21.993220,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:22.195058,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:22.395898,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:22.597736,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:22.799574,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:23.001413,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:23.202252,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:23.403091,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:23.604930,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:23.805769,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:24.007607,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:24.208446,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:24.415281,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:24.617119,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:24.817958,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:25.019797,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:25.222634,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:25.423474,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:25.626311,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:25.827150,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:26.028989,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:26.229828,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:26.431666,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:26.639500,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:26.848333,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:27.050171,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:27.252010,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:27.463840,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:27.665678,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:27.867517,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:28.076350,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:28.277189,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:28.479027,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:28.693855,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:28.894694,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:29.096533,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:29.303367,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:29.505206,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:29.706045,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:29.913878,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:30.116716,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:30.317555,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:30.525389,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:30.726228,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:30.927067,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:31.135900,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:31.336739,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:31.556563,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:31.765396,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:31.967234,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:32.169073,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:32.376906,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:32.578745,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:32.779584,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:32.984420,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:33.186258,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:33.387098,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:33.593932,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:33.794771,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:33.995610,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:34.201446,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:34.402285,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:34.604123,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:34.811957,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:35.012796,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:35.214634,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:35.419470,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:35.621309,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:35.822148,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:36.031980,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:36.233818,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:36.453642,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:36.651484,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:36.852323,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:37.053162,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:37.256000,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:37.456839,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:37.659677,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:37.862514,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:38.065352,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:38.266191,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:38.469029,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:38.670867,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:38.871706,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:39.074544,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:39.276382,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:39.478221,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:39.682058,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:39.882897,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:40.083736,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:40.288572,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:40.488412,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:40.691250,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:40.894087,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:41.094926,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:41.296765,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:41.499602,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:41.711433,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:41.912272,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:42.115110,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:42.316948,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:42.517787,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:42.723622,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:42.924462,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:43.125301,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:43.362111,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:43.552958,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:43.754797,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:43.959633,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:44.160472,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:44.362310,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:44.567146,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:44.768985,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:44.969824,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:45.174660,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:45.377498,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:45.577338,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:45.782174,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:45.984012,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:46.184851,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:46.394683,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:46.595522,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:46.797361,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:47.001198,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:47.202037,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:47.405874,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:47.608711,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:47.811549,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:48.012388,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:48.214226,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:48.418063,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:48.617903,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:48.821740,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:49.022579,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:49.223418,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:49.436248,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:49.638086,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:49.839925,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:50.041763,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:50.242602,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:50.444441,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:50.646279,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:50.848118,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:51.048957,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:51.250795,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:51.452634,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:51.653473,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:51.855311,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:52.056150,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:52.256990,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:52.467821,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:52.668660,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:52.871498,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:53.073336,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:53.274175,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:53.477013,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:53.680850,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:53.883687,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-30 10:38:54.084526,1023.0,0.0,0.0,0.0,0.0,0.0
