datetime,IP1,FC1,Volt FC1 ,Vtip,Itip,BV1
2018-05-29 14:55:15.587970,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:15.758089,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:15.969236,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:16.178383,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:16.382525,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:16.588670,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:16.797816,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:17.665423,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:17.714457,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:17.762491,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:17.810524,1023.0,2.5,0.0,12000.0,0.0,750.0
2018-05-29 14:55:17.916599,1023.0,2.5,0.0,12000.0,0.0,750.0
